,customerid,surname,balance,numofproducts,hascrcard,tenure,isactivemember,exited,creditscore,geography,gender,age,estimatedsalary,age_group,estimatedsalary_group,saving,saving_group,creditscore_group,numofproducts_scale,age_scale,creditscore_scale,estimatedsalary_scale,balance_scale,gender_scale,geography_germany,geography_spain,saving_group_below 50k,saving_group_50k - 100k,saving_group_100k - 150k,saving_group_150k - 200k,saving_group_above 200k,creditscore_group_650 - 700,creditscore_group_above 700,age_group_21-23,age_group_24-31,age_group_32-44,age_group_45-60,age_group_above 60,salary_group_5k - 10k,salary_group_10k - 20k,salary_group_20k - 50k,salary_group_50k - 100k,salary_group_100k - 150k,salary_group_150k - 200k,numofproducts_2,numofproducts_3,numofproducts_4,no_churn_proba,churn_proba,predicted
8326,15682489,Crumbley,0.0,2,0,9,0,0,605,france,male,27,198091.81,24-31,150k - 200k,0,no saving,below 650,0.3333333333333333,0.12162162162162166,0.5099999999999999,0.9904957423433937,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.9743964,0.025603598,0
8327,15813645,Hamilton,53369.13,1,1,0,1,0,491,france,female,36,103934.12,32-44,100k - 150k,1,50k - 100k,below 650,0.0,0.24324324324324326,0.2819999999999999,0.5196623277523003,0.21271238055259808,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.78050363,0.2194964,0
8328,15766787,Piazza,0.0,2,1,9,1,0,707,france,female,35,70403.65,32-44,50k - 100k,0,no saving,above 700,0.3333333333333333,0.22972972972972977,0.7139999999999999,0.35199396542369793,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.95338196,0.04661807,0
8329,15687171,Birch,146679.77,1,0,5,0,0,638,spain,male,34,102179.86,32-44,100k - 150k,1,100k - 150k,below 650,0.0,0.21621621621621623,0.576,0.5108901900131463,0.58461891838236,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.86136734,0.13863263,0
8330,15690744,Custance,112499.42,2,0,2,0,0,683,france,male,43,30375.18,32-44,20k - 50k,1,100k - 150k,650 - 700,0.3333333333333333,0.3378378378378379,0.666,0.15183250000375034,0.4483869127899699,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.92358315,0.076416835,0
8331,15707974,Anayochukwu,48387.0,1,0,2,0,0,815,spain,female,38,184796.84,32-44,150k - 200k,1,below 50k,above 700,0.0,0.27027027027027034,0.93,0.9240145433888936,0.19285519471272183,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5502908,0.44970915,0
8332,15673084,Galkin,68079.8,1,1,1,1,0,645,spain,male,38,166264.89,32-44,150k - 200k,1,50k - 100k,below 650,0.0,0.27027027027027034,0.59,0.8313459435376078,0.27134443311226486,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8677869,0.13221315,0
8333,15814772,Adams,160133.88,1,1,4,1,0,645,germany,male,49,88391.97,45-60,50k - 100k,1,150k - 200k,below 650,0.0,0.4189189189189189,0.59,0.4419441556668662,0.6382427223738532,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.50280917,0.4971908,0
8334,15743709,Toomey,66190.33,1,1,4,1,0,683,france,male,30,115186.97,24-31,100k - 150k,1,50k - 100k,650 - 700,0.0,0.16216216216216217,0.666,0.5759319515013683,0.2638136065523656,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.9591118,0.04088819,0
8335,15610343,Marshall-Hall,0.0,2,1,10,1,1,705,france,female,37,13935.53,32-44,10k - 20k,0,no saving,above 700,0.3333333333333333,0.25675675675675674,0.7099999999999999,0.06962639932113517,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.928753,0.07124695,0
8336,15737414,Shen,123761.68,1,0,4,0,0,647,france,male,35,83910.4,32-44,50k - 100k,1,100k - 150k,below 650,0.0,0.22972972972972977,0.594,0.4195341655128064,0.4932746996997865,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8590624,0.14093764,0
8337,15788480,Pagnotto,122325.58,1,0,0,0,1,786,germany,female,33,34712.34,32-44,20k - 50k,1,100k - 150k,above 700,0.0,0.2027027027027027,0.872,0.17352037119544914,0.487550861786154,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.46315074,0.53684926,1
8338,15568519,Wood,0.0,2,0,9,0,0,534,france,male,41,13871.34,32-44,10k - 20k,0,no saving,below 650,0.3333333333333333,0.3108108108108108,0.368,0.06930541866748274,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.9686772,0.03132275,0
8339,15792453,More,138912.17,1,1,1,1,0,602,spain,female,42,139494.75,32-44,100k - 150k,1,100k - 150k,below 650,0.0,0.3243243243243243,0.5039999999999999,0.6974824595748894,0.553659734914682,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.88930976,0.110690236,0
8340,15658100,Piccio,0.0,2,1,0,1,0,695,france,female,42,140724.64,32-44,100k - 150k,0,no saving,650 - 700,0.3333333333333333,0.3243243243243243,0.6900000000000001,0.7036324969034543,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.9454378,0.05456221,0
8341,15695197,Tochukwu,128524.19,2,0,7,0,0,553,germany,female,25,20682.46,24-31,20k - 50k,1,100k - 150k,below 650,0.3333333333333333,0.09459459459459457,0.406,0.10336427128790798,0.5122565500598272,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.9409532,0.059046827,0
8342,15749807,Graham,0.0,2,0,3,0,0,516,spain,female,31,124202.26,24-31,100k - 150k,0,no saving,below 650,0.3333333333333333,0.1756756756756757,0.33199999999999996,0.6210127067134911,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.9612045,0.03879547,0
8343,15773876,Tung,0.0,2,0,3,0,0,655,france,female,34,159638.77,32-44,150k - 200k,0,no saving,650 - 700,0.3333333333333333,0.21621621621621623,0.61,0.7982121792631195,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.9461414,0.053858586,0
8344,15591698,P'eng,132934.89,1,0,9,0,1,849,germany,female,49,171056.65,45-60,150k - 200k,1,100k - 150k,above 700,0.0,0.4189189189189189,0.9979999999999999,0.8553070318215389,0.5298361976370567,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.16887385,0.83112615,1
8345,15712813,Nevzorova,150805.17,3,1,3,1,1,520,germany,male,43,25333.03,32-44,20k - 50k,1,150k - 200k,below 650,0.6666666666666667,0.3378378378378379,0.33999999999999997,0.12661934214717505,0.6010614508862943,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.2023052,0.7976948,1
8346,15763898,Toscani,0.0,2,1,3,1,0,568,spain,female,46,29372.62,45-60,20k - 50k,0,no saving,below 650,0.3333333333333333,0.37837837837837845,0.43600000000000005,0.146819221235628,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.9118067,0.08819328,0
8347,15793324,McKenzie,0.0,3,1,9,1,0,695,spain,male,32,38533.79,32-44,20k - 50k,0,no saving,650 - 700,0.6666666666666667,0.1891891891891892,0.6900000000000001,0.1926294461121037,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.59569585,0.40430418,0
8348,15757759,Okwuoma,165969.26,3,0,7,0,1,807,spain,female,28,156122.13,24-31,150k - 200k,1,150k - 200k,above 700,0.6666666666666667,0.13513513513513514,0.914,0.7806272999071411,0.6615006913763275,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.19923425,0.80076575,1
8349,15796230,Morley,124495.98,3,1,2,1,1,642,germany,female,36,57904.22,32-44,50k - 100k,1,100k - 150k,below 650,0.6666666666666667,0.24324324324324326,0.584,0.2894908463758289,0.4962013859890285,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.1694141,0.8305859,1
8350,15611729,Kerr,141559.5,1,1,1,1,1,703,germany,male,39,31257.1,32-44,20k - 50k,1,100k - 150k,above 700,0.0,0.2837837837837838,0.7060000000000001,0.15624252116077084,0.5642111504316355,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.6128679,0.3871321,0
8351,15709531,Harding,114756.14,1,0,2,0,0,556,france,male,38,193214.05,32-44,150k - 200k,1,100k - 150k,below 650,0.0,0.27027027027027034,0.41200000000000003,0.9661046129905405,0.45738148106268967,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8603501,0.13964993,0
8352,15650751,Butler,0.0,2,1,6,1,0,585,france,female,30,137757.69,24-31,100k - 150k,0,no saving,below 650,0.3333333333333333,0.16216216216216217,0.46999999999999986,0.6887963300495197,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.9655486,0.034451414,0
8353,15641413,Crawford,155393.98,2,0,7,0,1,587,germany,female,49,13308.2,45-60,10k - 20k,1,150k - 200k,below 650,0.3333333333333333,0.4189189189189189,0.47399999999999987,0.0664894497424504,0.6193509882837291,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.4880845,0.5119155,1
8354,15753840,Brown,0.0,1,1,6,1,1,524,spain,female,32,132861.9,32-44,100k - 150k,0,no saving,below 650,0.0,0.1891891891891892,0.348,0.6643150420865191,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.82880145,0.17119855,0
8355,15669994,Greece,128663.81,2,0,1,0,0,556,germany,female,31,125083.29,24-31,100k - 150k,1,100k - 150k,below 650,0.3333333333333333,0.1756756756756757,0.41200000000000003,0.6254182774454959,0.5128130309800286,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.9352263,0.06477369,0
8356,15695301,Matthews,113522.64,1,1,4,1,0,504,spain,male,44,12405.2,32-44,10k - 20k,1,100k - 150k,below 650,0.0,0.35135135135135137,0.30799999999999994,0.06197401851876854,0.4524651423213306,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.93010837,0.06989161,0
8357,15792004,Heath,0.0,2,0,3,0,0,731,spain,female,26,37697.29,24-31,20k - 50k,0,no saving,above 700,0.3333333333333333,0.10810810810810811,0.7619999999999999,0.1884465466452046,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.96317244,0.03682759,0
8358,15603035,Vincent,0.0,2,1,3,1,0,651,france,male,34,105599.65,32-44,100k - 150k,0,no saving,650 - 700,0.3333333333333333,0.21621621621621623,0.602,0.5279907731188328,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.9771967,0.022803325,0
8359,15717286,Sal,79035.95,1,0,8,0,1,675,spain,female,40,142783.98,32-44,100k - 150k,1,50k - 100k,650 - 700,0.0,0.2972972972972973,0.65,0.7139301803322218,0.3150121629064614,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7068672,0.29313278,0
8360,15577107,Milne,0.0,3,1,6,1,1,657,spain,female,22,168412.07,21-23,150k - 200k,0,no saving,650 - 700,0.6666666666666667,0.05405405405405406,0.614,0.8420828689139812,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.37497377,0.6250262,1
8361,15754747,Bazile,141918.09,2,1,9,1,0,686,germany,male,33,184036.47,32-44,150k - 200k,1,100k - 150k,650 - 700,0.3333333333333333,0.2027027027027027,0.672,0.9202123302775415,0.5656403761383756,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.94286907,0.057130944,0
8362,15705676,Wardle,107944.33,2,0,9,0,0,690,france,female,35,48478.47,32-44,20k - 50k,1,100k - 150k,650 - 700,0.3333333333333333,0.22972972972972977,0.68,0.24235759515033684,0.43023177258942075,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.88893706,0.11106292,0
8363,15751912,Lilly,0.0,2,1,7,1,0,567,france,male,36,3896.08,32-44,below 5k,0,no saving,below 650,0.3333333333333333,0.24324324324324326,0.43400000000000005,0.01942435502590497,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.97727174,0.022728262,0
8364,15677336,Aitken,120043.13,1,0,1,0,1,557,germany,male,57,132370.75,45-60,100k - 150k,1,100k - 150k,below 650,0.0,0.527027027027027,0.41400000000000003,0.6618590575399951,0.47845374191569184,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.16961068,0.8303893,1
8365,15684395,Enderby,125191.69,1,1,10,1,1,446,spain,female,45,128260.86,45-60,100k - 150k,1,100k - 150k,below 650,0.0,0.36486486486486486,0.19199999999999995,0.641307644880086,0.49897426481006696,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.67801905,0.32198092,0
8366,15659949,Chiu,96399.31,2,0,1,0,0,850,france,male,31,106534.15,24-31,100k - 150k,1,50k - 100k,above 700,0.3333333333333333,0.1756756756756757,0.9999999999999999,0.5326637193852012,0.38421699423857714,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.9327947,0.06720534,0
8367,15812422,Ugorji,0.0,2,1,2,1,0,637,france,male,41,102515.42,32-44,100k - 150k,0,no saving,below 650,0.3333333333333333,0.3108108108108108,0.574,0.5125681502583497,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.9769193,0.023080682,0
8368,15806941,Sharpe,76961.6,2,1,7,1,0,499,france,male,60,83643.87,45-60,50k - 100k,1,50k - 100k,below 650,0.3333333333333333,0.5675675675675675,0.29799999999999993,0.4182013882325762,0.3067444634592476,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.8512081,0.14879192,0
8369,15637690,Houghton,98675.74,1,0,7,0,1,622,germany,female,34,138906.85,32-44,100k - 150k,1,50k - 100k,below 650,0.0,0.21621621621621623,0.5439999999999999,0.6945426788258279,0.39329012030342686,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8097837,0.19021629,0
8370,15632882,Konovalova,126817.13,2,1,1,1,1,684,germany,male,37,29995.83,32-44,20k - 50k,1,100k - 150k,650 - 700,0.3333333333333333,0.25675675675675674,0.668,0.14993556884682485,0.5054527517527136,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.92832553,0.071674444,0
8371,15807107,Patel,121394.42,1,0,3,0,0,612,france,male,32,164081.42,32-44,150k - 200k,1,100k - 150k,below 650,0.0,0.1891891891891892,0.5239999999999999,0.8204275508311044,0.48383955413929225,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8603501,0.13964993,0
8372,15661034,Ngozichukwuka,106059.4,1,0,5,0,1,813,germany,female,29,187976.88,24-31,150k - 200k,1,100k - 150k,above 700,0.0,0.14864864864864863,0.926,0.9399162620030213,0.4227190410257807,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7208498,0.2791502,0
8373,15811958,Medland,112755.34,2,0,2,0,0,850,germany,male,44,158171.36,32-44,150k - 200k,1,100k - 150k,above 700,0.3333333333333333,0.35135135135135137,0.9999999999999999,0.7908744285079223,0.44940692852623954,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.9166259,0.083374076,0
8374,15785167,Padovano,0.0,2,0,4,0,0,795,spain,male,29,155711.64,24-31,150k - 200k,0,no saving,above 700,0.3333333333333333,0.14864864864864863,0.89,0.7785746538794455,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.9743964,0.025603598,0
8375,15646720,Tsui,0.0,3,0,7,0,1,628,spain,female,55,85890.75,45-60,50k - 100k,0,no saving,below 650,0.6666666666666667,0.5,0.5559999999999999,0.4294368612202465,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.07540667,0.9245933,1
8376,15658614,H?,145400.69,2,1,7,1,0,565,germany,female,38,83844.79,32-44,50k - 100k,1,100k - 150k,below 650,0.3333333333333333,0.27027027027027034,0.43000000000000005,0.4192060841810392,0.5795209122556494,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.8853593,0.11464069,0
8377,15704657,Denman,72647.64,1,0,3,0,1,601,france,male,39,41777.9,32-44,20k - 50k,1,50k - 100k,below 650,0.0,0.2837837837837838,0.5019999999999999,0.2088515453225783,0.2895503907582557,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.8321904,0.16780959,0
8378,15567147,Ratten,0.0,2,1,4,1,0,802,spain,male,40,81908.09,32-44,50k - 100k,0,no saving,above 700,0.3333333333333333,0.2972972972972973,0.904,0.4095216593184649,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.97718155,0.022818472,0
8379,15701319,Baxter,96340.81,2,1,6,1,1,614,germany,female,37,139377.24,32-44,100k - 150k,1,50k - 100k,below 650,0.3333333333333333,0.25675675675675674,0.5279999999999999,0.6968948534585052,0.38398383184184465,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.8890417,0.110958286,0
8380,15745266,Norman,0.0,1,1,6,1,1,434,spain,male,55,73562.05,45-60,50k - 100k,0,no saving,below 650,0.0,0.5,0.16799999999999993,0.3677874737037387,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.62640846,0.37359154,0
8381,15650437,Shen,124450.36,2,1,8,1,0,522,germany,male,32,165786.1,32-44,150k - 200k,1,100k - 150k,below 650,0.3333333333333333,0.1891891891891892,0.344,0.8289517648935473,0.4960195591763971,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.93749654,0.062503435,0
8382,15764314,Reilly,113877.23,2,0,2,0,0,550,germany,male,36,174921.91,32-44,150k - 200k,1,100k - 150k,below 650,0.3333333333333333,0.24324324324324326,0.4,0.8746351776594664,0.453878425300089,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.9166259,0.083374076,0
8383,15612594,Ifeanacho,0.0,2,1,3,1,0,599,spain,male,25,120790.02,24-31,100k - 150k,0,no saving,below 650,0.3333333333333333,0.09459459459459457,0.4979999999999999,0.6039498772132739,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.977522,0.022477983,0
8384,15593501,Graham,148667.81,2,0,5,0,0,493,france,female,36,56092.51,32-44,50k - 100k,1,100k - 150k,below 650,0.3333333333333333,0.24324324324324326,0.2859999999999999,0.2804314312016798,0.5925426136165485,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.8839348,0.11606518,0
8385,15804150,Lysaght,0.0,2,1,3,1,0,755,france,male,34,158816.03,32-44,150k - 200k,0,no saving,above 700,0.3333333333333333,0.21621621621621623,0.8099999999999999,0.794098086367248,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.9768051,0.02319493,0
8386,15649297,T'ang,111065.93,2,1,4,1,0,605,france,female,62,125660.99,above 60,100k - 150k,1,100k - 150k,below 650,0.3333333333333333,0.5945945945945947,0.5099999999999999,0.6283070533235924,0.44267347750634534,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.8768311,0.1231689,0
8387,15641110,Abron,0.0,1,0,0,0,0,708,france,male,41,128400.62,32-44,100k - 150k,0,no saving,above 700,0.0,0.3108108108108108,0.7159999999999999,0.6420065116218598,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.771039,0.22896098,0
8388,15660608,Chimaraoke,158697.61,1,0,8,0,0,699,france,male,44,107181.22,32-44,100k - 150k,1,150k - 200k,650 - 700,0.0,0.35135135135135137,0.6980000000000001,0.5358993783906363,0.6325182068942813,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.82783186,0.1721681,0
8389,15806570,Y?an,0.0,1,0,4,0,1,763,france,female,53,77203.72,45-60,50k - 100k,0,no saving,above 700,0.0,0.47297297297297297,0.826,0.3859975627672443,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.19101673,0.80898327,1
8390,15715345,Sergeyeva,0.0,2,0,6,0,0,743,spain,male,25,129740.11,24-31,100k - 150k,0,no saving,above 700,0.3333333333333333,0.09459459459459457,0.7859999999999999,0.6487046012894231,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.97457254,0.025427485,0
8391,15755521,Ma,90044.32,2,1,0,1,1,660,france,female,48,187604.97,45-60,150k - 200k,1,50k - 100k,650 - 700,0.3333333333333333,0.40540540540540543,0.62,0.938056534399035,0.3588880250144591,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.68884575,0.31115425,0
8392,15579074,Obiajulu,84651.79,1,1,10,1,0,619,germany,male,38,184754.26,32-44,150k - 200k,1,50k - 100k,below 650,0.0,0.27027027027027034,0.5379999999999999,0.9238016230550017,0.3373951152836596,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8569304,0.14306964,0
8393,15641158,Belcher,102128.27,1,0,3,0,1,739,germany,male,32,63981.37,32-44,50k - 100k,1,100k - 150k,above 700,0.0,0.1891891891891892,0.7779999999999999,0.319879498492106,0.4070508069630981,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6014856,0.39851436,0
8394,15752507,K?,148846.39,1,0,9,0,1,769,germany,male,60,192831.67,45-60,150k - 200k,1,100k - 150k,above 700,0.0,0.5675675675675675,0.838,0.9641925303866519,0.5932543767072919,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.16016787,0.8398321,1
8395,15597983,Brown,154953.94,1,1,10,1,0,692,france,male,69,70849.47,above 60,50k - 100k,1,150k - 200k,650 - 700,0.0,0.6891891891891893,0.684,0.35422327832307987,0.6175971287784615,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9504672,0.0495328,0
8396,15586069,Abernathy,108883.29,1,0,0,0,0,560,france,female,30,27914.95,24-31,20k - 50k,1,100k - 150k,below 650,0.0,0.16216216216216217,0.42000000000000004,0.13953017513172508,0.43397416855584675,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.9121291,0.087870896,0
8397,15655082,Pape,112070.86,3,0,4,0,1,607,france,female,48,173568.3,45-60,150k - 200k,1,100k - 150k,below 650,0.6666666666666667,0.40540540540540543,0.5139999999999999,0.8678664812489592,0.44667880891400974,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.06039554,0.93960446,1
8398,15720155,Tao,131354.39,1,1,6,1,1,630,germany,male,29,9324.31,24-31,5k - 10k,1,100k - 150k,below 650,0.0,0.14864864864864863,0.5599999999999999,0.04656809725328768,0.5235368272432844,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8644603,0.1355397,0
8399,15582116,Ma,132746.2,2,0,7,0,1,767,germany,female,45,26628.88,45-60,20k - 50k,1,100k - 150k,above 700,0.3333333333333333,0.36486486486486486,0.834,0.13309921097464808,0.5290841393013396,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.48531753,0.5146825,1
8400,15749365,Earle,0.0,2,1,8,1,0,543,france,female,34,145601.8,32-44,100k - 150k,0,no saving,below 650,0.3333333333333333,0.21621621621621623,0.386,0.72802062596978,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.9528594,0.047140572,0
8401,15632069,Kazantsev,125211.55,2,0,8,0,0,776,france,male,39,144496.07,32-44,100k - 150k,1,100k - 150k,above 700,0.3333333333333333,0.2837837837837838,0.852,0.7224914479332776,0.49905342045449613,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.9200009,0.07999907,0
8402,15663134,Uspenskaya,0.0,2,1,1,1,1,535,spain,male,58,11779.98,45-60,10k - 20k,0,no saving,below 650,0.3333333333333333,0.5405405405405406,0.37,0.058847619947704995,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.94353706,0.056462947,0
8403,15766683,Coombes,139422.37,1,0,6,0,1,549,germany,male,36,83983.39,32-44,50k - 100k,1,100k - 150k,below 650,0.0,0.24324324324324326,0.398,0.4198991503688602,0.5556932298687487,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.55695224,0.44304776,0
8404,15707219,Hopman,0.0,2,1,4,1,0,844,france,female,28,123318.37,24-31,100k - 150k,0,no saving,above 700,0.3333333333333333,0.13513513513513514,0.9879999999999999,0.6165928346157057,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.965616,0.034384012,0
8405,15709232,McKay,157099.47,2,1,5,1,0,586,germany,female,47,65481.86,45-60,50k - 100k,1,150k - 200k,below 650,0.3333333333333333,0.39189189189189194,0.47199999999999986,0.32738266504451174,0.6261485290701098,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.67594576,0.3240542,0
8406,15801351,Milanesi,0.0,2,0,3,0,0,583,france,male,40,47728.0,32-44,20k - 50k,0,no saving,below 650,0.3333333333333333,0.2972972972972973,0.46599999999999986,0.2386048867666862,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.96969783,0.030302182,0
8407,15578747,Chineze,83600.24,1,1,5,1,0,701,spain,male,26,59195.05,24-31,50k - 100k,1,50k - 100k,above 700,0.0,0.10810810810810811,0.7020000000000001,0.295945612806023,0.3332039713813685,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.95433706,0.04566292,0
